shard_number,txn_hash,from_address,to_address,age,txn_value,txn_fee
0,0xb7d...73bba,one1j...u04u8,one1x...n5949,08/18/2020 00:28:02 MDT,0,0.01000001
0,0x43f...53a98,one1w...2xt26,one1r...57uxv,08/18/2020 00:27:12 MDT,4179,0.000021
0,0xcf8...b8695,one12...j4zeq,one1l...wrgx2,08/18/2020 00:26:52 MDT,18573.0961,0
0,0x183...a84b4,one1j...u04u8,one1x...n5949,08/18/2020 00:23:06 MDT,0,0.01000001
0,0x9d4...44678,one10...sfhx0,one1w...2xt26,08/18/2020 00:21:11 MDT,160000,0.000021
0,0xbce...3ae8b,one1j...u04u8,one1x...n5949,08/18/2020 00:18:05 MDT,0,0.01000001
0,0xf1f...6506f,one1j...u04u8,one1x...n5949,08/18/2020 00:13:05 MDT,0,0.01000001
0,0xb09...90707,one1w...2xt26,one1j...kqce8,08/18/2020 00:13:05 MDT,8100.999,0.000021
0,0x8fd...16822,one1w...2xt26,one1s...kwgn3,08/18/2020 00:10:55 MDT,623716.2921,0.000021
0,0x1ed...5318d,one1j...u04u8,one1x...n5949,08/18/2020 00:08:04 MDT,0,0.01000001
0,0x7ef...c7b5f,one1v...2yjhr,one1l...mp4uy,08/18/2020 00:06:59 MDT,22054.5204,0.000021
0,0x1fc...59564,one1e...hs206,one1w...2xt26,08/18/2020 00:05:14 MDT,1814525,0.000021
0,0x7da...b0ae8,one1j...u04u8,one1x...n5949,08/18/2020 00:03:04 MDT,0,0.01000001
0,0x68b...17cf9,one18...zp09d,one1w...2xt26,08/18/2020 00:00:59 MDT,2657997,0.000021
0,0x17a...2f0ff,one1t...2r54m,one10...p6gwz,08/18/2020 00:00:18 MDT,12,0.000021
0,0x9d0...fb845,one1w...2xt26,one1p...jn3pu,08/17/2020 23:58:48 MDT,171026.2016,0.000021
0,0x3cd...00bde,one1j...u04u8,one1x...n5949,08/17/2020 23:58:03 MDT,0,0.01000001
0,0x6eb...bea60,one1w...2xt26,one1z...zlg8s,08/17/2020 23:56:43 MDT,6747.599,0.000021
0,0xb17...09afb,one1j...u04u8,one1x...n5949,08/17/2020 23:53:03 MDT,0,0.01000001
0,0x48b...1ed7c,one1w...2xt26,one1k...m9sjs,08/17/2020 23:52:33 MDT,4107.0749,0.000021
0,0xad9...c1591,one1l...jq9su,one1w...2xt26,08/17/2020 23:49:13 MDT,120254.3223,0.000021
0,0x12b...7f8d0,one1j...u04u8,one1x...n5949,08/17/2020 23:48:03 MDT,0,0.01000001
0,0xa5d...771b2,one1j...u04u8,one1x...n5949,08/17/2020 23:43:08 MDT,0,0.01000001
0,0x830...15924,one1j...u04u8,one1x...n5949,08/17/2020 23:38:03 MDT,0,0.01000001
0,0xb8a...083a6,one1q...8wd2t,one18...zp09d,08/17/2020 23:36:28 MDT,248779,0.00021
0,0xe68...b57a5,one1j...u04u8,one1x...n5949,08/17/2020 23:33:03 MDT,0,0.01000001
0,0xf93...7ef26,one1l...xkmme,one1w...2xt26,08/17/2020 23:32:43 MDT,29299,0.000021
0,0xf49...97b6d,one1t...2r54m,one10...p6gwz,08/17/2020 23:30:18 MDT,11,0.000021
0,0x732...a4694,one1c...9p5wj,one15...rx2w6,08/17/2020 23:30:13 MDT,1018.999,0.000021
0,0xbf3...412eb,one1w...2xt26,one1z...pvxyk,08/17/2020 23:28:23 MDT,11633,0.000021
0,0x3ee...0523d,one1j...u04u8,one1x...n5949,08/17/2020 23:28:03 MDT,0,0.01000001
0,0xdad...810d9,one12...3j53p,one1w...2xt26,08/17/2020 23:23:38 MDT,149999,0.000021
0,0x906...792de,one1j...u04u8,one1x...n5949,08/17/2020 23:23:08 MDT,0,0.01000001
0,0x49b...e8862,one1d...v7kzj,one1q...8wd2t,08/17/2020 23:23:08 MDT,292604,0.00021
0,0xf2b...f126b,one1p...ashr4,one1d...v7kzj,08/17/2020 23:22:18 MDT,292604,0.000021
0,0x21b...07fa7,one19...d624a,one1z...pvxyk,08/17/2020 23:21:43 MDT,2006,0.000021
0,0xdff...3b1f3,one1y...fmwap,one12...3j53p,08/17/2020 23:21:33 MDT,150000,0.000021
0,0x02d...4bcef,one15...rx2w6,one1d...0gg0q,08/17/2020 23:20:18 MDT,1000,0.000021
0,0xc4c...3e358,one1j...u04u8,one1x...n5949,08/17/2020 23:18:03 MDT,0,0.01000001
0,0x22e...fbcfe,one1d...v7kzj,one1q...8wd2t,08/17/2020 23:13:08 MDT,180563,0.00021
0,0xf09...498ec,one1j...u04u8,one1x...n5949,08/17/2020 23:13:03 MDT,0,0.01000001
0,0x8f7...eb79e,one1w...2xt26,one1d...v7kzj,08/17/2020 23:12:13 MDT,180563,0.000021
0,0x00c...5606b,one13...8jxgs,one1w...2xt26,08/17/2020 23:11:13 MDT,25000,0.000021
0,0x2c5...f38ef,one1t...xkce3,one1q...8wd2t,08/17/2020 23:11:08 MDT,254413,0.00021
0,0x09c...3c162,one1w...2xt26,one1t...xkce3,08/17/2020 23:10:08 MDT,254413,0.000021
0,0x116...58f61,one1j...u04u8,one1x...n5949,08/17/2020 23:08:03 MDT,0,0.01000001
2,0xa88...8807e,one1g...vyskt,one1d...gdhnk,08/17/2020 23:06:56 MDT,1,0.000126
0,0x0cb...0592a,one1w...2xt26,one1c...9p5wj,08/17/2020 23:05:58 MDT,1019.999,0.000021
0,0x201...d8d1b,one1j...u04u8,one1x...n5949,08/17/2020 23:03:02 MDT,0,0.01000001
0,0x381...09800,one1w...2xt26,one19...fg498,08/17/2020 23:01:52 MDT,7972.4186,0.000021
0,0x930...c3848,one1t...2r54m,one10...p6gwz,08/17/2020 23:00:12 MDT,12,0.000021
0,0xc42...26232,one1j...u04u8,one1x...n5949,08/17/2020 22:58:02 MDT,0,0.01000001
0,0x318...253ab,one1j...u04u8,one1x...n5949,08/17/2020 22:53:07 MDT,0,0.01000001
2,0xa2d...31608,one1m...vzeyh,one1g...msasl,08/17/2020 22:51:01 MDT,0.9999,0
0,0x510...f90f6,one1j...u04u8,one1x...n5949,08/17/2020 22:48:02 MDT,0,0.01000001
0,0x075...b263d,one1l...kttxg,one1w...2xt26,08/17/2020 22:45:17 MDT,2899,0.000021
0,0xf63...69ba4,one1j...u04u8,one1x...n5949,08/17/2020 22:43:07 MDT,0,0.01000001
0,0x78d...c8a0b,one1j...u04u8,one1x...n5949,08/17/2020 22:38:02 MDT,0,0.01000001
0,0xf07...22fe8,one1e...dqye8,one1q...75u46,08/17/2020 22:37:52 MDT,240844.5789,0.000021
0,0x28d...1c35d,one1w...2xt26,one1e...dqye8,08/17/2020 22:37:42 MDT,240844.5789,0.000021
0,0x211...e0aad,one1j...u04u8,one1x...n5949,08/17/2020 22:33:02 MDT,0,0.01000001
0,0xe47...c0fea,one1t...2r54m,one10...p6gwz,08/17/2020 22:30:17 MDT,11,0.000021
0,0x66d...4db09,one1j...u04u8,one1x...n5949,08/17/2020 22:28:06 MDT,0,0.01000001
0,0x5fd...8d695,one1w...2xt26,one1t...0nzez,08/17/2020 22:27:31 MDT,50000.999,0.000021
0,0x0e3...7c558,one1t...zjlxw,one1j...aj4pr,08/17/2020 22:27:11 MDT,0,0.0067219
0,0xddf...b35a3,one1t...zjlxw,one1n...tpkk0,08/17/2020 22:26:51 MDT,0,0.0067219
0,0xb83...1affc,one1t...zjlxw,one1m...yacqs,08/17/2020 22:24:45 MDT,0,0.0067219
0,0x5d0...b67d7,one1u...mfd05,one1m...tznrp,08/17/2020 22:23:40 MDT,69900,0.000021
0,0x75a...7d105,one1w...2xt26,one1r...57uxv,08/17/2020 22:23:25 MDT,26711,0.000021
0,0x17c...43755,one1j...u04u8,one1x...n5949,08/17/2020 22:23:05 MDT,0,0.01000001
0,0x701...0763c,one1a...qspe9,one10...28mv2,08/17/2020 22:19:14 MDT,282417,0.000021
0,0x1e4...7fc1e,one1a...qspe9,one1r...c7uh7,08/17/2020 22:19:14 MDT,112967,0.000021
0,0xcc3...4c674,one1j...u04u8,one1x...n5949,08/17/2020 22:18:04 MDT,0,0.01000001
0,0xb3d...32124,one14...cvrv6,one1j...aj4pr,08/17/2020 22:17:49 MDT,0,0.0067219
0,0xdd9...9e4eb,one1w...2xt26,one17...he87z,08/17/2020 22:17:14 MDT,2747.5605,0.000021
0,0x28d...1087a,one1j...u04u8,one1x...n5949,08/17/2020 22:13:03 MDT,0,0.01000001
0,0xd93...6b73b,one14...cvrv6,one1n...tpkk0,08/17/2020 22:11:43 MDT,0,0.0067219
0,0x852...b3dca,one1q...8wd2t,one18...zp09d,08/17/2020 22:10:53 MDT,136236,0.00021
0,0x2f6...9218d,one15...le2u6,one1y...3s735,08/17/2020 22:10:43 MDT,0,0.0067219
0,0xc69...e004a,one15...le2u6,one1j...aj4pr,08/17/2020 22:10:18 MDT,0,0.0067219
0,0xb18...a3490,one15...le2u6,one1j...aj4pr,08/17/2020 22:09:58 MDT,0,0.0067219
0,0xb9a...f3833,one15...le2u6,one1y...3s735,08/17/2020 22:09:43 MDT,0,0.0067219
0,0x67b...063c9,one1n...htm7m,one1y...3s735,08/17/2020 22:08:53 MDT,0,0.0067219
0,0x708...8861d,one15...le2u6,one1y...3s735,08/17/2020 22:08:48 MDT,0,0.0067219
0,0x913...c5202,one1n...htm7m,one1j...aj4pr,08/17/2020 22:08:23 MDT,0,0.0067219
0,0xa1b...e2f71,one1j...u04u8,one1x...n5949,08/17/2020 22:08:03 MDT,0,0.01000001
0,0x808...6b055,one1q...8wd2t,one12...wy6vj,08/17/2020 22:07:03 MDT,194841,0.00021
0,0xd0c...13efb,one1j...u04u8,one1x...n5949,08/17/2020 22:03:03 MDT,0,0.01000001
0,0x26d...cd713,one1q...8wd2t,one1r...57uxv,08/17/2020 22:02:43 MDT,30365,0.00021
0,0xaa6...09862,one1t...2r54m,one10...p6gwz,08/17/2020 22:00:17 MDT,12,0.000021
0,0x406...e5ea2,one1j...u04u8,one1x...n5949,08/17/2020 21:58:02 MDT,0,0.01000001
0,0xd3c...9ea47,one1w...2xt26,one1u...rmw8w,08/17/2020 21:57:07 MDT,216967,0.000021
0,0x897...095aa,one1j...u04u8,one1x...n5949,08/17/2020 21:53:07 MDT,0,0.01000001
0,0xb3f...59fac,one12...wvk66,one1a...d4q3u,08/17/2020 21:51:27 MDT,47660,0.000021
0,0x81a...6823d,one1p...sd2f8,one1q...8wd2t,08/17/2020 21:49:42 MDT,166992,0.00021
0,0x368...c0b6e,one13...5l7c9,one10...77zxr,08/17/2020 21:49:27 MDT,0,0.0021
0,0x733...4ffc6,one13...5l7c9,one10...77zxr,08/17/2020 21:49:17 MDT,0,0.0021
0,0x1a7...0e39f,one13...5l7c9,one10...77zxr,08/17/2020 21:49:07 MDT,0,0.0021
0,0xd51...5e4f3,one1p...ashr4,one1p...sd2f8,08/17/2020 21:49:02 MDT,166992,0.000021
0,0x507...b321d,one13...5l7c9,one10...77zxr,08/17/2020 21:49:02 MDT,0,0.0021
0,0x633...ea764,one13...5l7c9,one10...77zxr,08/17/2020 21:48:52 MDT,0,0.0021
0,0x1ec...850d2,one13...5l7c9,one10...77zxr,08/17/2020 21:48:42 MDT,0,0.0021
0,0x38a...90e06,one13...5l7c9,one10...77zxr,08/17/2020 21:48:32 MDT,0,0.0021
0,0x24a...dcfef,one13...5l7c9,one10...77zxr,08/17/2020 21:48:27 MDT,0,0.0021
0,0x8cd...71399,one13...5l7c9,one10...77zxr,08/17/2020 21:48:22 MDT,0,0.0021
0,0x413...a869a,one13...5l7c9,one10...77zxr,08/17/2020 21:48:17 MDT,0,0.0021
0,0x83d...e175f,one15...gzhpr,one1k...eppht,08/17/2020 21:48:12 MDT,0.001,0.0000252
0,0xba3...eb843,one13...5l7c9,one10...77zxr,08/17/2020 21:48:07 MDT,0,0.0021
0,0x15c...88be4,one1j...u04u8,one1x...n5949,08/17/2020 21:48:07 MDT,0,0.01000001
0,0xe5e...b5779,one13...5l7c9,one10...77zxr,08/17/2020 21:47:57 MDT,0,0.0021
0,0xdbf...d9813,one1q...8wd2t,one1c...xfw2j,08/17/2020 21:43:12 MDT,236777,0.00021
0,0x2fa...dfbc9,one1j...u04u8,one1x...n5949,08/17/2020 21:43:07 MDT,0,0.01000001
0,0x4a2...864d5,one1q...8wd2t,one18...zp09d,08/17/2020 21:42:12 MDT,197776,0.00021
0,0x2a9...7c9bc,one1c...y7p4w,one15...gzhpr,08/17/2020 21:39:52 MDT,100,0.0000756
0,0xac3...09f38,one16...d9qum,one18...0sj6q,08/17/2020 21:38:37 MDT,317802.13,0
0,0x968...3ff60,one1j...u04u8,one1x...n5949,08/17/2020 21:33:07 MDT,0,0.01000001
0,0x175...da955,one1e...dqye8,one1q...75u46,08/17/2020 21:31:01 MDT,0.999,0.000021
0,0xd4d...9c27a,one1w...2xt26,one1e...dqye8,08/17/2020 21:30:56 MDT,0.999,0.000021
0,0x64f...34c4a,one1t...2r54m,one10...p6gwz,08/17/2020 21:30:16 MDT,11,0.000021
0,0x8df...b97aa,one1w...2xt26,one1u...rmw8w,08/17/2020 21:28:51 MDT,155153,0.000021
0,0x645...d9a05,one1j...u04u8,one1x...n5949,08/17/2020 21:28:06 MDT,0,0.01000001
2,0x8ee...93893,one1g...vyskt,one1m...vzeyh,08/17/2020 21:27:36 MDT,1,0.000126
0,0xd0b...76d57,one1g...msasl,one1g...vyskt,08/17/2020 21:27:16 MDT,10,0.000126
0,0xadb...f09ba,one19...p5lgu,one16...lyszu,08/17/2020 21:26:19 MDT,782574,0.000021
0,0x278...a9cd1,one1d...v7kzj,one1q...8wd2t,08/17/2020 21:25:29 MDT,274576,0.00021
0,0x262...cff43,one1w...2xt26,one1d...v7kzj,08/17/2020 21:24:44 MDT,274576,0.000021
0,0x994...bc897,one1j...u04u8,one1x...n5949,08/17/2020 21:23:04 MDT,0,0.01000001
0,0xddd...00217,one1w...2xt26,one1r...57uxv,08/17/2020 21:18:34 MDT,44136,0.000021
0,0xa55...66384,one1j...u04u8,one1x...n5949,08/17/2020 21:18:04 MDT,0,0.01000001
0,0x927...6fdf9,one1m...kvnag,one1h...eu7rs,08/17/2020 21:17:44 MDT,178066.9586,0
0,0x421...feade,one1w...2xt26,one1w...wm0tq,08/17/2020 21:16:24 MDT,100060.0958,0.000021
0,0xd2a...8b107,one1s...qmgak,one1j...aj4pr,08/17/2020 21:13:14 MDT,0,0.0067219
0,0xb75...44a9b,one1j...u04u8,one1x...n5949,08/17/2020 21:13:04 MDT,0,0.01000001
0,0x31b...f35a0,one1s...qmgak,one1y...3s735,08/17/2020 21:12:49 MDT,0,0.0067219
0,0x5a7...779f4,one1m...kvnag,one1h...eu7rs,08/17/2020 21:12:04 MDT,100,0
0,0x235...3d750,one1w...2xt26,one1v...c89ym,08/17/2020 21:08:19 MDT,10394.5195,0.000021
0,0xb49...7206e,one1s...qmgak,one1y...3s735,08/17/2020 21:08:14 MDT,0,0.0067219
0,0xefc...0f4a2,one1j...u04u8,one1x...n5949,08/17/2020 21:08:04 MDT,0,0.01000001
0,0xb19...91006,one1s...qmgak,one1y...3s735,08/17/2020 21:07:29 MDT,0,0.0067219
0,0x5f2...9bedd,one1s...qmgak,one1j...aj4pr,08/17/2020 21:06:39 MDT,0,0.0067219
0,0x4c2...405ca,one1j...u04u8,one1x...n5949,08/17/2020 21:03:04 MDT,0,0.01000001
0,0x929...9dbcc,one1s...qyyu5,one1l...hxjzj,08/17/2020 21:01:49 MDT,1,0.000021
0,0x35b...46378,one1t...2r54m,one10...p6gwz,08/17/2020 21:00:14 MDT,12,0.000021
0,0x269...b1932,one14...cvrv6,one1m...yacqs,08/17/2020 20:59:29 MDT,0,0.0067219
0,0x02d...86c70,one1j...u04u8,one1x...n5949,08/17/2020 20:58:04 MDT,0,0.01000001
0,0x62b...19e87,one1j...u04u8,one1x...n5949,08/17/2020 20:53:04 MDT,0,0.01000001
0,0xc78...a1b31,one1j...u04u8,one1x...n5949,08/17/2020 20:48:04 MDT,0,0.01000001
0,0x37e...f7ab6,one1w...2xt26,one1e...p8msu,08/17/2020 20:46:08 MDT,319999.999,0.000021
0,0x503...84bed,one1x...n6vuy,one1l...jq9su,08/17/2020 20:44:13 MDT,120255.3223,0.000021
0,0x76e...b909d,one1j...u04u8,one1x...n5949,08/17/2020 20:43:03 MDT,0,0.01000001
0,0x3fc...0b45c,one1w...2xt26,one16...kpny9,08/17/2020 20:41:58 MDT,16356.849,0.000021
0,0xa55...786b6,one1w...2xt26,one1m...2sc85,08/17/2020 20:41:53 MDT,833.4647,0.000021
0,0x194...9a6ce,one1q...8wd2t,one1c...xfw2j,08/17/2020 20:38:28 MDT,199203,0.00021
0,0x993...fb0dd,one1j...u04u8,one1x...n5949,08/17/2020 20:38:03 MDT,0,0.01000001
0,0x018...db5e8,one13...5l7c9,one10...77zxr,08/17/2020 20:32:33 MDT,0,0.0021
0,0x117...d1077,one13...5l7c9,one10...77zxr,08/17/2020 20:32:23 MDT,0,0.0021
0,0x6b0...0c866,one13...5l7c9,one10...77zxr,08/17/2020 20:32:13 MDT,0,0.0021
0,0x279...5f971,one13...5l7c9,one10...77zxr,08/17/2020 20:32:03 MDT,0,0.0021
0,0x51d...021f5,one13...5l7c9,one10...77zxr,08/17/2020 20:31:53 MDT,0,0.0021
0,0x77e...2a929,one13...5l7c9,one10...77zxr,08/17/2020 20:31:43 MDT,0,0.0021
0,0x2fc...624a6,one13...5l7c9,one10...77zxr,08/17/2020 20:31:33 MDT,0,0.0021
0,0xe03...e8e30,one13...5l7c9,one10...77zxr,08/17/2020 20:31:23 MDT,0,0.0021
0,0x9de...426be,one13...5l7c9,one10...77zxr,08/17/2020 20:31:13 MDT,0,0.0021
0,0x22e...b45a5,one13...5l7c9,one10...77zxr,08/17/2020 20:31:03 MDT,0,0.0021
0,0x13c...583b1,one13...5l7c9,one10...77zxr,08/17/2020 20:30:53 MDT,0,0.0021
0,0x502...e8113,one13...5l7c9,one10...77zxr,08/17/2020 20:30:43 MDT,0,0.0021
0,0x195...b2407,one13...5l7c9,one10...77zxr,08/17/2020 20:30:33 MDT,0,0.0021
0,0xb66...0e2df,one13...5l7c9,one10...77zxr,08/17/2020 20:30:23 MDT,0,0.0021
0,0x800...3c5cb,one1t...2r54m,one10...p6gwz,08/17/2020 20:30:18 MDT,11,0.000021
0,0xfb4...8258e,one13...5l7c9,one10...77zxr,08/17/2020 20:30:13 MDT,0,0.0021
0,0x371...c1c4b,one13...5l7c9,one10...77zxr,08/17/2020 20:30:03 MDT,0,0.0021
0,0x188...d876c,one13...5l7c9,one10...77zxr,08/17/2020 20:29:53 MDT,0,0.0021
0,0xc41...80f38,one13...5l7c9,one10...77zxr,08/17/2020 20:29:43 MDT,0,0.0021
0,0x6ba...ad174,one13...5l7c9,one10...77zxr,08/17/2020 20:29:33 MDT,0,0.0021
0,0xa33...94881,one13...5l7c9,one10...77zxr,08/17/2020 20:29:23 MDT,0,0.0021
0,0xd48...b1673,one13...5l7c9,one10...77zxr,08/17/2020 20:29:13 MDT,0,0.0021
0,0xef5...f8c73,one13...5l7c9,one10...77zxr,08/17/2020 20:29:03 MDT,0,0.0021
0,0xfe3...9f3f5,one13...5l7c9,one10...77zxr,08/17/2020 20:28:53 MDT,0,0.0021
0,0x211...c1274,one13...5l7c9,one10...77zxr,08/17/2020 20:28:43 MDT,0,0.0021
0,0xae4...c574f,one13...5l7c9,one10...77zxr,08/17/2020 20:28:38 MDT,0,0.0021
0,0x31d...55cc5,one13...5l7c9,one10...77zxr,08/17/2020 20:28:28 MDT,0,0.0021
0,0xc68...8c1fc,one13...5l7c9,one10...77zxr,08/17/2020 20:28:23 MDT,0,0.0021
0,0x94a...76917,one13...5l7c9,one10...77zxr,08/17/2020 20:28:13 MDT,0,0.0021
0,0x9b2...d0490,one13...5l7c9,one10...77zxr,08/17/2020 20:28:03 MDT,0,0.0021
0,0x75b...d57a6,one13...5l7c9,one10...77zxr,08/17/2020 20:27:58 MDT,0,0.0021
0,0x3ca...51717,one13...5l7c9,one10...77zxr,08/17/2020 20:27:53 MDT,0,0.0021
0,0x9c2...8bd17,one1c...xfw2j,one1w...2xt26,08/17/2020 20:27:48 MDT,342759,0.000021
0,0x989...0e462,one13...5l7c9,one10...77zxr,08/17/2020 20:27:43 MDT,0,0.0021
0,0xd09...62be2,one13...5l7c9,one10...77zxr,08/17/2020 20:27:33 MDT,0,0.0021
0,0xf94...4a81d,one13...5l7c9,one10...77zxr,08/17/2020 20:27:23 MDT,0,0.0021
0,0x948...cae76,one13...5l7c9,one10...77zxr,08/17/2020 20:27:13 MDT,0,0.0021
0,0x6ab...67c7d,one13...5l7c9,one10...77zxr,08/17/2020 20:27:02 MDT,0,0.0021
0,0x99b...4ea45,one13...5l7c9,one10...77zxr,08/17/2020 20:26:52 MDT,0,0.0021
0,0x5fd...79f35,one13...5l7c9,one10...77zxr,08/17/2020 20:26:42 MDT,0,0.0021
0,0xbe4...21692,one13...5l7c9,one10...77zxr,08/17/2020 20:26:31 MDT,0,0.0021
0,0x410...5bb5c,one13...5l7c9,one10...77zxr,08/17/2020 20:26:21 MDT,0,0.0021
0,0x93e...ba26d,one1q...8wd2t,one12...wy6vj,08/17/2020 20:26:16 MDT,534193,0.00021
0,0x37f...72ad8,one13...5l7c9,one10...77zxr,08/17/2020 20:26:11 MDT,0,0.0021
0,0x4df...25dc2,one13...5l7c9,one10...77zxr,08/17/2020 20:26:01 MDT,0,0.0021
0,0x864...30329,one13...5l7c9,one10...77zxr,08/17/2020 20:25:51 MDT,0,0.0021
0,0x200...40605,one1w...2xt26,one1r...57uxv,08/17/2020 20:25:46 MDT,34832,0.000021
0,0xe0e...14d56,one13...5l7c9,one10...77zxr,08/17/2020 20:25:41 MDT,0,0.0021
0,0x85d...2c7b5,one13...5l7c9,one10...77zxr,08/17/2020 20:25:31 MDT,0,0.0021
0,0x795...44950,one13...5l7c9,one10...77zxr,08/17/2020 20:25:21 MDT,0,0.0021
0,0x7ec...64fd8,one13...5l7c9,one10...77zxr,08/17/2020 20:25:11 MDT,0,0.0021
0,0x8a8...24344,one13...5l7c9,one10...77zxr,08/17/2020 20:25:01 MDT,0,0.0021
0,0xaf9...5d56a,one13...5l7c9,one10...77zxr,08/17/2020 20:24:51 MDT,0,0.0021
0,0x63b...28974,one13...5l7c9,one10...77zxr,08/17/2020 20:24:41 MDT,0,0.0021
0,0xdd4...c4e3f,one13...5l7c9,one10...77zxr,08/17/2020 20:24:31 MDT,0,0.0021
0,0x23f...00d8c,one13...5l7c9,one10...77zxr,08/17/2020 20:24:21 MDT,0,0.0021
0,0xd3c...27486,one13...5l7c9,one10...77zxr,08/17/2020 20:24:11 MDT,0,0.0021
0,0xe1b...c1d77,one13...5l7c9,one10...77zxr,08/17/2020 20:24:01 MDT,0,0.0021
0,0x883...22695,one13...5l7c9,one10...77zxr,08/17/2020 20:23:51 MDT,0,0.0021
0,0xb17...bad85,one13...5l7c9,one10...77zxr,08/17/2020 20:23:41 MDT,0,0.0021
0,0xd10...b7157,one13...5l7c9,one10...77zxr,08/17/2020 20:23:31 MDT,0,0.0021
0,0xd4e...82c9a,one13...5l7c9,one10...77zxr,08/17/2020 20:23:26 MDT,0,0.0021
0,0x133...92311,one13...5l7c9,one10...77zxr,08/17/2020 20:23:16 MDT,0,0.0021
0,0xf8f...c6b97,one13...5l7c9,one10...77zxr,08/17/2020 20:23:06 MDT,0,0.0021
0,0x697...b8a2b,one13...5l7c9,one10...77zxr,08/17/2020 20:23:01 MDT,0,0.0021
0,0x8cc...79220,one13...5l7c9,one10...77zxr,08/17/2020 20:22:51 MDT,0,0.0021
0,0xd2f...dffb6,one13...5l7c9,one10...77zxr,08/17/2020 20:22:41 MDT,0,0.0021
0,0xb85...500d2,one13...5l7c9,one10...77zxr,08/17/2020 20:22:36 MDT,0,0.0021
0,0xe3a...6b1a5,one13...5l7c9,one10...77zxr,08/17/2020 20:22:26 MDT,0,0.0021
0,0x4bf...eef8d,one13...5l7c9,one10...77zxr,08/17/2020 20:22:16 MDT,0,0.0021
0,0x4ac...af3a7,one1q...8wd2t,one18...zp09d,08/17/2020 20:22:16 MDT,410184,0.00021
0,0xe9b...af7ef,one13...5l7c9,one10...77zxr,08/17/2020 20:22:06 MDT,0,0.0021
0,0x4c8...e4f4a,one13...5l7c9,one10...77zxr,08/17/2020 20:21:56 MDT,0,0.0021
0,0xebb...871ea,one13...5l7c9,one10...77zxr,08/17/2020 20:21:51 MDT,0,0.0021
0,0x6ed...d55a5,one13...5l7c9,one10...77zxr,08/17/2020 20:21:41 MDT,0,0.0021
0,0x11c...2fb7d,one13...5l7c9,one10...77zxr,08/17/2020 20:21:31 MDT,0,0.0021
0,0xbfa...20064,one13...5l7c9,one10...77zxr,08/17/2020 20:21:21 MDT,0,0.0021
0,0xb9a...c89e4,one13...5l7c9,one10...77zxr,08/17/2020 20:21:11 MDT,0,0.0021
0,0x0af...1da18,one13...5l7c9,one10...77zxr,08/17/2020 20:21:01 MDT,0,0.0021
0,0x7b6...13108,one1j...u04u8,one1x...n5949,08/17/2020 20:13:04 MDT,0,0.01000001
0,0x22b...3ef2b,one1l...jsvda,one1w...2xt26,08/17/2020 20:12:29 MDT,7699,0.000021
0,0x957...57d58,one1d...v7kzj,one1q...8wd2t,08/17/2020 20:10:19 MDT,283630,0.00021
0,0xa69...59b0e,one1w...2xt26,one1d...v7kzj,08/17/2020 20:09:34 MDT,283630,0.000021
0,0x798...917ca,one1q...8wd2t,one1c...xfw2j,08/17/2020 20:09:09 MDT,188788,0.00021
0,0x2c1...df4d8,one1j...u04u8,one1x...n5949,08/17/2020 20:08:04 MDT,0,0.01000001
0,0x503...06bfd,one1z...yly9e,one1l...v6jm4,08/17/2020 20:05:33 MDT,36659,0.000021
0,0xfc2...bbd7f,one1j...u04u8,one1x...n5949,08/17/2020 20:03:03 MDT,0,0.01000001
0,0x28e...7c89b,one1e...2uqv7,one1q...75u46,08/17/2020 20:02:43 MDT,6000000,0.000021
0,0xcbe...4d12f,one1t...2r54m,one10...p6gwz,08/17/2020 20:00:17 MDT,12,0.000021
0,0x663...925a0,one1j...u04u8,one1x...n5949,08/17/2020 19:58:02 MDT,0,0.01000001
0,0x960...0e79a,one14...cvrv6,one1m...yacqs,08/17/2020 19:57:42 MDT,0,0.0067219
0,0x618...85810,one1w...2xt26,one1f...2z0ek,08/17/2020 19:57:27 MDT,20789.9356,0.000021
0,0x321...a2122,one1w...2xt26,one1v...pxqx0,08/17/2020 19:55:17 MDT,27418.2925,0.000021
0,0x328...bc336,one17...3rj09,one1l...nh7qp,08/17/2020 19:54:52 MDT,3735.999,0.000021
0,0x3a0...a2d08,one1q...8wd2t,one18...zp09d,08/17/2020 19:54:17 MDT,405975,0.00021
0,0xd8e...4cf9b,one1j...u04u8,one1x...n5949,08/17/2020 19:53:02 MDT,0,0.01000001
0,0xa4f...1a00f,one1m...kvnag,one17...prppz,08/17/2020 19:52:12 MDT,4447.4454,0
0,0x788...d9b56,one1m...kvnag,one1k...ht3eq,08/17/2020 19:45:31 MDT,22257.2376,0
0,0xc7a...f6fb9,one1q...8wd2t,one1r...57uxv,08/17/2020 19:43:46 MDT,27807,0.00021
0,0x63a...a01cc,one1j...u04u8,one1x...n5949,08/17/2020 19:43:06 MDT,0,0.01000001
0,0x0bb...f6000,one1j...u04u8,one1x...n5949,08/17/2020 19:38:06 MDT,0,0.01000001
0,0x7dd...7cd16,one16...mf3ln,one1h...hwekv,08/17/2020 19:34:16 MDT,299.998,0.000021
0,0x5da...a4f3d,one1j...u04u8,one1x...n5949,08/17/2020 19:33:06 MDT,0,0.01000001
0,0x9db...5a2ff,one1p...ashr4,one1c...xfw2j,08/17/2020 19:31:56 MDT,81848,0.000021
